x,y
2709.9167209197913,4673.226471120361
2695.9723618626595,4721.184169948101
2675.2650153142604,4766.6506803605735
2649.237266016018,4809.335913236633
2614.000073105097,4833.9507332975045
2605.917248659942,4784.980328171076
2605.0008409157062,4734.985885977037
2288.6166286403313,4148.903677005321
2314.038205310355,4108.78262195117
2362.4367122454296,4109.620571899439
2395.9173555374146,4113.582992895506
2364.605579405552,4074.757660908779
2320.4351155236363,4053.0364748314023
2273.5815896658296,4066.3188196119136
2244.5878611952066,4106.230444989356
2246.156314432621,4155.195017510443
2274.482206209097,4195.7825562375365
2318.4987908899784,4214.445114664733
2386.4912516681943,4151.739540675771
2352.07354877959,4120.230055925786
2313.807414055482,4146.682551125559
2330.2220986026805,4191.04033796466
2376.528862679028,4193.232730919961
2604.729176345241,4101.27107660378
2615.337541190238,4052.5765714688896
2611.5411703816208,4002.9020336631074
2592.8731342565734,3956.7258382885484
2562.0459039554366,3917.5471129878397
2521.4898608559743,3888.8662794634
2474.6396291470155,3896.123356136377
2452.783646720911,3939.0972785129034
2454.626709033927,3988.9707545556976
2465.5915353273576,4037.6862863369806
2487.7763618239114,4082.28644274641
2518.4514333519473,4121.71766002623
2554.847720465259,4155.821849649246
2590.6910796434386,4131.832033903411
1646.9170511191624,3691.8269020385196
1623.976976263264,3729.251683475988
1650.4881500713236,3766.9251195402467
3350.1116787550272,3006.845003746799
3390.1197564540785,2977.17372579975
3419.8920943206613,2937.2048272708344
3439.6870011385918,2891.3759794211564
3452.3221569370235,2843.015256201723
3460.2443507408298,2793.672452788678
3465.0457567930644,2743.8927453439437
3467.698702380473,2693.982856953795
3468.837501602644,2643.993263877682
3468.458924078656,2593.992127201917
3466.0641980294895,2544.0571476020414
3461.1949691845266,2494.3019913435555
3453.60919260384,2444.876745562682
3443.4059317579486,2395.9446620975777
3430.959386211866,2347.5199353686203
3416.7778346523874,2299.5811037211697
3401.3219803491374,2252.029221068209
3384.365434133871,2204.984652865014
3365.9037049909675,2158.516315674018
3345.93341795553,2112.695078872828
3323.82738318639,2067.85044294183
3291.6202213219403,2038.999884498673
3252.871936416952,2070.4526671560016
3217.4143805945973,2105.705838444154
3183.788303250359,2142.69560281401
3152.063095733287,2181.3345148459593
3123.0045622783255,2222.0279690210364
3096.5938495096907,2264.468273323546
3073.0748782655023,2308.5793729562406
3052.8116378998157,2354.2755427399306
3036.169259909567,2401.403694612108
3023.4816394516147,2449.7614126150365
3015.0407803427806,2499.0177761313766
3011.035023030572,2548.8513184194235
3011.548334946041,2598.8339019496925
3016.531354671111,2648.5523540691183
3025.824983150513,2697.672443273158
3039.1661266780175,2745.842833383197
3056.239428812478,2792.8372673576814
3076.6635541525975,2838.4563307085627
3099.904182917904,2882.715324648656
3127.041360174211,2924.677465149274
3159.8013412121873,2962.3725630985427
3199.288192859157,2992.881203498231
3244.0039069269314,3015.145187494236
3291.8264269828796,3028.243829727173
3338.903148031104,3012.4842246025146
5697.656656186678,2380.9596795729594
5685.34535353801,2332.5808240890183
5666.702193142031,2286.2130122395465
5645.29141157951,2241.0297773541747
5621.031835633679,2197.357767493697
5601.046276689178,2220.236894719306
5600.000653828685,2270.1772008949297
5601.26229351759,2320.1529355049133
5605.110736258575,2369.9858156846603
5614.336920000656,2419.067771673319
5640.7825103776995,2459.9228919465095
5685.142186485464,2447.3017027098686
5898.710737335443,1308.7753422466794
5903.26498106918,1260.2420399080875
5870.5870292430045,1224.9746107417159
5833.622025327602,1252.76627812707
5825.812966585159,1300.4935745596886
5856.826598438434,1338.4283231301233
5548.111454775719,271.1700197404007
5522.856178986491,228.73818521446083
5484.443100644035,250.76641757580546
5485.998723505356,298.8042053835088
5520.2810785519905,334.4792700540547
5565.544345448725,349.4695384405786
5558.346215136189,301.09118805968865
2700.000001609209,3711.9934073092445
2730.179241903388,3674.3239626588293
2763.8176861440006,3637.4159849214375
2793.657615904016,3597.3084763840916
2821.2083012259973,3555.5851407345945
2846.646772119082,3512.546370438981
2869.4980473622854,3468.0780750714366
2889.6004375279917,3422.303015836285
2907.2373790357524,3375.5382139277644
2920.650136981989,3327.3844172642566
2928.859045385326,3278.083522174922
2932.7569321577575,3228.2459031241815
2934.001415073755,3178.2754872851074
2933.983541888847,3128.2679596176617
2933.3692092374404,3078.279483502047
2929.803111734668,3028.4191123352925
2919.722363499298,2979.493643714128
2905.0078881647005,2931.707235459681
2889.060813339658,2884.330850072517
2873.486971677441,2836.817111930928
2859.9412153289886,2788.6888539172214
2850.2018319222843,2739.6637949530414
2844.7124617337686,2689.977452942885
2841.941650015968,2640.065679393689
2841.4858073139694,2590.0658038930997
2842.611206329013,2540.085566107402
2844.936515069984,2490.1245341745434
2848.276022690846,2440.2503028572737
2852.5530670761536,2390.427798759183
2857.7566682093284,2340.700627418739
2863.9435288479613,2291.0836610413216
2871.2492008930058,2241.6221840720827
2879.9392293333076,2192.3889415515587
2888.7840990053237,2143.177320009834
2895.36246995688,2093.622814545897
2898.391961295012,2043.71805471892
2898.0939279495033,1993.7350141579082
2895.6841327843854,1943.792718829696
2891.02172075624,1894.025460386949
2883.7952202464458,1844.544316200323
2873.515096195726,1795.6362057319348
2859.649420785799,1747.6034620446505
2841.731863743025,1700.9508600298584
2819.4350306903943,1656.2172486586496
2792.715937444923,1613.982702229752
2761.8361140208713,1574.6742460997455
2727.541178172224,1538.30419180221
2694.7512156715093,1500.5805589936208
2666.748314870838,1459.2252033292025
2645.4353189171234,1414.0477349001449
2631.6530827617185,1366.036673418752
2624.4368512954097,1316.5899713095278
2621.5954722613633,1266.6774124872445
2622.549760470646,1216.6991971814186
2628.6616724901833,1167.1000644126907
2641.0261883325875,1118.693763025105
2660.006588078385,1072.4896751904762
2684.122209057212,1028.6988154770806
2704.6488061372365,983.1279651725872
2721.1651682936645,935.9516362286649
2735.066014608281,887.9449841564492
2751.892904510023,840.8579129682621
2770.436231274714,794.4240845801125
2790.6130280055368,748.681923829703
2811.1687704223423,703.1112261104518
2830.664590340006,657.0636432011815
2848.1856360249367,610.243639373497
2867.419874139916,564.3207127745845
2897.852327341392,524.7745695999693
2936.8335362527578,493.73696735868
2981.7005268977955,473.1515862699598
3003.8527825710917,428.67848745981973
3028.1502654567594,385.1175806329411
3059.829113093627,346.5073955007574
3098.228901132359,314.7508251554973
3143.4797989694653,323.83525055574137
3165.877419957469,367.8383712817449
3168.014206970459,417.5251877908995
3151.9574104621825,464.5284791519716
3114.751203527685,496.8854387866795
3067.6556880373937,513.4022730461711
3027.2053184509277,538.5107460021973
3014.8533525934527,586.9246540297972
3001.0337166260433,634.9670105201076
2985.1584760531273,682.3744231463052
2967.2458532494657,729.0584108727207
2947.025061494831,774.7849375700462
2924.2312119793896,819.267585535943
2897.4699287877593,861.4861602739693
2866.257483444848,900.5147457541823
2831.9803326705005,936.8893216574797
2795.9828005527656,971.5920600960833
2759.06803788069,1005.3319834044214
2722.478810509091,1039.3583078094414
2693.2403180666734,1079.7905669658212
2672.370597133413,1125.1699838554487
2658.9288026884024,1173.2701518529066
2652.0972364933214,1222.7797754778433
2651.340872959914,1272.7401899512788
2656.3397380727984,1322.453972985808
2666.947452579119,1371.2979985830762
2682.8660301864147,1418.672048099339
2706.830447532411,1462.423585185039
2737.9773666312803,1501.511328633446
2771.4638587213235,1538.6506685052448
2803.334739423139,1577.165833877251
2832.0773423580686,1618.044713145704
2857.082596119615,1661.3204273476495
2878.0754615045835,1706.6983254692084
2895.224358366584,1753.6392225716409
2908.954978607595,1801.71812466532
2917.1026065958595,1851.0160490338276
2921.755769196423,1900.8030793719172
2924.3444075552825,1950.7245749268632
2925.3598604038134,2000.7096920916672
2924.962784019388,2050.709954149306
2923.1138063665558,2100.675640281802
2919.5516036459876,2150.535667044637
2913.572805420339,2200.176625390888
2903.878465401961,2249.218653421518
2894.7147800715156,2298.3755441494577
2887.237668865695,2347.812034646282
2881.2698172402097,2397.4535714104895
2876.7114434843406,2447.241651511955
2873.520654983675,2497.1367612951144
2871.7081519250532,2547.0910662423667
2871.3376182949632,2597.1003220550774
2872.546770986375,2647.0766283215944
2875.014249339598,2697.017255993109
2880.5274752124333,2746.6888117072904
2891.760878391926,2795.375508529307
2907.0111187645116,2842.9917204130516
2923.5063320540266,2890.1922238156785
2939.1957194134593,2937.6604274585843
2952.718464595102,2985.793411044813
2961.71942528022,3034.9526351896
2966.269679350986,3084.731483448626
2968.6846691077953,3134.668690919876
2968.586488344823,3184.672749519348
2965.6942774155705,3234.567979633808
2959.818316198156,3284.2241905480623
2950.8015008032435,3333.386377710849
2938.5145883892956,3381.8524205237627
2922.896345646237,3429.3320512771606
2903.9303710971,3475.5959618091583
2881.6948737263265,3520.3593312054873
2856.3041580080644,3563.4343348294497
2827.9725953180023,3604.600373506546
2796.9032475990402,3643.771657217294
2763.3751762979555,3680.864067717317
2727.749173179269,3715.927806407213
2821.915233623822,908.8174729468828
2853.1367058346514,869.7859314099187
2881.375017422779,828.5272237087138
2907.087198044148,785.6662181537049
2928.0620467625454,740.2942078869212
2946.3328742340673,693.7576208660175
2962.7747503377323,646.5325552927989
2977.415261826234,598.7270023421709
2989.3356243299786,550.1974050494755
2976.4649441653164,513.369704980898
2932.1439501353307,535.5221253584314
2898.0545680901123,571.7045981127594
2875.5772800173,616.3088362762064
2859.388291887939,663.5928466394544
2841.302290486359,710.1787409073459
2819.4051875588048,755.0964692808193
2798.86638293101,800.6661673592171
2781.0104030881503,847.3771529862697
2764.838310883357,894.6777499928087
2751.461835303462,942.8358661170332
2780.3214416503906,947.2554931640625
2817.32436481026,913.674809056196
3137.792997958488,412.91730747232214
3133.5070923594194,364.20528812659177
3090.4613765492377,357.25344089942155
3056.3155419506274,393.389964052516
3034.3465493129333,438.08148391055875
3049.6551975636976,478.8893513950752
3097.254638671875,467.574951171875
